STATION,DATE,TMAX,TMIN,TOBS
USC00189035,1/19/58,36,20,21
USW00093725,1/19/58,35,22,
USC00186350,1/20/58,44,19,40
USC00182325,1/20/58,43,18,27
USC00189035,1/20/58,35,20,24
USW00093725,1/20/58,44,25,
USC00186350,1/21/58,40,27,37
USC00182325,1/21/58,40,25,40
USC00189035,1/21/58,42,23,35
USW00093725,1/21/58,54,33,
USC00186350,1/22/58,56,37,42
USC00182325,1/22/58,46,33,38
USC00189035,1/22/58,55,32,39
USW00093725,1/22/58,45,37,
USC00186350,1/23/58,48,35,46
USC00182325,1/23/58,47,31,42
USC00189035,1/23/58,45,33,36
USW00093725,1/23/58,47,36,
USC00186350,1/24/58,47,26,32
USC00182325,1/24/58,43,25,31
USC00189035,1/24/58,47,29,31
USW00093725,1/24/58,37,32,
USC00186350,1/25/58,46,30,40
USC00182325,1/25/58,46,30,39
USC00189035,1/25/58,45,30,43
USW00093725,1/25/58,47,37,
USC00186350,1/26/58,45,35,41
USC00182325,1/26/58,42,29,40
USC00189035,1/26/58,43,35,36
USW00093725,1/26/58,43,32,
USC00186350,1/27/58,51,30,48
USC00182325,1/27/58,49,25,45
USC00189035,1/27/58,44,29,35
USW00093725,1/27/58,49,30,
USC00186350,1/28/58,50,34,42
USC00182325,1/28/58,46,34,39
USC00189035,1/28/58,50,34,35
USW00093725,1/28/58,44,36,
USC00186350,1/29/58,45,32,40
USC00182325,1/29/58,43,28,38
USC00189035,1/29/58,44,30,35
USW00093725,1/29/58,44,34,
USC00186350,1/30/58,46,30,42
USC00182325,1/30/58,46,29,41
USC00189035,1/30/58,45,30,36
USW00093725,1/30/58,45,34,
USC00186350,1/31/58,44,30,41
USC00182325,1/31/58,43,26,40
USC00189035,1/31/58,46,32,36
USW00093725,1/31/58,44,34,
USC00186350,2/1/58,39,23,34
USC00182325,2/1/58,,,
USC00189035,2/1/58,45,31,32
USW00093725,2/1/58,39,29,
USC00186350,2/2/58,38,22,35
USC00182325,2/2/58,42,19,33
USC00189035,2/2/58,32,21,28
USW00093725,2/2/58,36,28,
USC00186350,2/3/58,35,24,29
USC00182325,2/3/58,34,22,27
USC00189035,2/3/58,36,23,
USW00093725,2/3/58,30,26,
USC00186350,2/4/58,38,25,36
USC00182325,2/4/58,37,24,34
USC00189035,2/4/58,31,25,27
USW00093725,2/4/58,37,28,
USC00186350,2/5/58,38,26,35
USC00182325,2/5/58,41,21,35
USC00189035,2/5/58,37,26,36
USW00093725,2/5/58,38,28,
USC00186350,2/6/58,47,31,42
USC00182325,2/6/58,47,33,42
USC00189035,2/6/58,37,30,35
USW00093725,2/6/58,48,35,
USC00186350,2/7/58,43,34,36
USC00182325,2/7/58,43,34,34
USC00189035,2/7/58,46,32,36
USW00093725,2/7/58,39,35,
USC00186350,2/8/58,38,20,21
USC00182325,2/8/58,37,21,21
USC00189035,2/8/58,38,25,26
USW00093725,2/8/58,36,17,
USC00186350,2/9/58,21,11,18
USC00182325,2/9/58,22,11,17
USC00189035,2/9/58,30,11,13
USW00093725,2/9/58,21,13,
USC00186350,2/10/58,27,13,22
USC00182325,2/10/58,26,12,22
USC00189035,2/10/58,22,11,15
USW00093725,2/10/58,26,14,
USC00186350,2/11/58,35,7,34
USC00182325,2/11/58,34,7,31
USC00189035,2/11/58,26,11,17
USW00093725,2/11/58,34,14,
USC00186350,2/12/58,34,17,31
USC00182325,2/12/58,32,14,29
USC00189035,2/12/58,33,15,23
USW00093725,2/12/58,35,23,
USC00186350,2/13/58,33,15,25
USC00182325,2/13/58,30,16,24
USC00189035,2/13/58,35,16,19
USW00093725,2/13/58,27,19,
USC00186350,2/14/58,32,17,31
USC00182325,2/14/58,32,16,30
USC00189035,2/14/58,27,17,20
USW00093725,2/14/58,33,19,
USC00186350,2/15/58,32,22,30
USC00182325,2/15/58,32,20,30
USC00189035,2/15/58,31,19,25
USW00093725,2/15/58,33,26,
USC00186350,2/16/58,30,22,24
USC00182325,2/16/58,31,19,19
USC00189035,2/16/58,31,21,22
USW00093725,2/16/58,27,11,
USC00186350,2/17/58,24,6,15
USC00182325,2/17/58,21,2,11
USC00189035,2/17/58,26,3,4
USW00093725,2/17/58,14,5,
USC00186350,2/18/58,19,3,16
USC00182325,2/18/58,17,8,13
USC00189035,2/18/58,13,4,9
USW00093725,2/18/58,17,10,
USC00186350,2/19/58,34,13,32
USC00182325,2/19/58,33,13,29
USC00189035,2/19/58,22,8,22
USW00093725,2/19/58,33,17,
USC00186350,2/20/58,36,24,35
USC00182325,2/20/58,35,25,35
USC00189035,2/20/58,35,20,27
USW00093725,2/20/58,36,24,
USC00186350,2/21/58,48,21,45
USC00182325,2/21/58,48,15,45
USC00189035,2/21/58,36,21,28
USW00093725,2/21/58,47,24,
USC00186350,2/22/58,49,35,44
USC00182325,2/22/58,49,30,43
USC00189035,2/22/58,46,26,39
USW00093725,2/22/58,48,33,
USC00186350,2/23/58,46,21,44
USC00182325,2/23/58,49,22,44
USC00189035,2/23/58,49,23,28
USW00093725,2/23/58,47,27,
USC00186350,2/24/58,64,26,59
USC00182325,2/24/58,62,25,60
USC00189035,2/24/58,44,27,39
USW00093725,2/24/58,62,31,
USC00186350,2/25/58,61,40,52
USC00182325,2/25/58,61,35,52
USC00189035,2/25/58,61,38,48
USW00093725,2/25/58,56,44,
USC00186350,2/26/58,52,30,39
USC00182325,2/26/58,53,29,39
USC00189035,2/26/58,58,34,37
USW00093725,2/26/58,45,37,
USC00186350,2/27/58,45,34,42
USC00182325,2/27/58,45,35,42
USC00189035,2/27/58,44,34,40
USW00093725,2/27/58,45,38,
USC00186350,2/28/58,58,39,56
USC00182325,2/28/58,57,37,53
USC00189035,2/28/58,44,38,42
USW00093725,2/28/58,58,40,
USC00186350,3/1/58,58,39,47
USC00182325,3/1/58,55,40,45
USC00189035,3/1/58,50,40,44
USW00093725,3/1/58,50,43,
USC00186350,3/2/58,54,32,51
USC00182325,3/2/58,51,29,50
USC00189035,3/2/58,51,36,46
USW00093725,3/2/58,51,37,
USC00186350,3/3/58,60,36,45
USC00182325,3/3/58,57,34,43
USC00189035,3/3/58,58,36,38
USW00093725,3/3/58,59,38,
USC00186350,3/4/58,47,31,43
USC00182325,3/4/58,45,30,41
USC00189035,3/4/58,47,33,36
USW00093725,3/4/58,45,33,
USC00186350,3/5/58,51,31,48
USC00182325,3/5/58,48,27,46
USC00189035,3/5/58,51,37,39
USW00093725,3/5/58,50,35,
USC00186350,3/6/58,59,33,55
USC00182325,3/6/58,62,31,54
USC00189035,3/6/58,59,35,45
USW00093725,3/6/58,57,38,
USC00186350,3/7/58,57,35,50
USC00182325,3/7/58,55,34,49
USC00189035,3/7/58,52,35,42
USW00093725,3/7/58,51,37,
USC00186350,3/8/58,54,33,52
USC00182325,3/8/58,52,32,49
USC00189035,3/8/58,53,33,38
USW00093725,3/8/58,52,34,
USC00186350,3/9/58,52,27,35
USC00182325,3/9/58,50,29,32
USC00189035,3/9/58,42,28,
USW00093725,3/9/58,43,32,
USC00186350,3/10/58,51,30,49
USC00182325,3/10/58,50,31,49
USC00189035,3/10/58,50,32,40
USW00093725,3/10/58,50,33,
USC00186350,3/11/58,51,31,45
USC00182325,3/11/58,50,29,44
USC00189035,3/11/58,45,32,40
USW00093725,3/11/58,46,35,
USC00186350,3/12/58,49,34,47
USC00182325,3/12/58,47,33,45
USC00189035,3/12/58,49,33,35
USW00093725,3/12/58,47,35,
USC00186350,3/13/58,47,26,32
USC00182325,3/13/58,46,25,33
USC00189035,3/13/58,38,28,34
USW00093725,3/13/58,40,31,
USC00186350,3/14/58,42,31,40
USC00182325,3/14/58,40,32,38
USC00189035,3/14/58,40,32,37
USW00093725,3/14/58,40,33,
USC00186350,3/15/58,45,34,40
USC00182325,3/15/58,43,34,38
USC00189035,3/15/58,45,33,34
USW00093725,3/15/58,43,35,
USC00186350,3/16/58,44,34,42
USC00182325,3/16/58,42,34,40
USC00189035,3/16/58,44,32,37
USW00093725,3/16/58,42,35,
USC00186350,3/17/58,46,34,42
USC00182325,3/17/58,44,31,42
USC00189035,3/17/58,46,32,35
USW00093725,3/17/58,45,35,
USC00186350,3/18/58,47,34,38
USC00182325,3/18/58,44,25,37
USC00189035,3/18/58,45,28,36
USW00093725,3/18/58,45,30,
USC00186350,3/19/58,39,32,32
USC00182325,3/19/58,38,32,32
USC00189035,3/19/58,37,31,32
USW00093725,3/19/58,38,33,
USC00186350,3/20/58,36,27,34
USC00182325,3/20/58,35,32,32
USC00189035,3/20/58,35,31,33
USW00093725,3/20/58,35,33,
USC00186350,3/21/58,40,31,37
USC00182325,3/21/58,40,32,35
USC00189035,3/21/58,40,32,37
USW00093725,3/21/58,39,33,
USC00186350,3/22/58,50,34,48
USC00182325,3/22/58,48,34,46
USC00189035,3/22/58,48,34,38
USW00093725,3/22/58,48,36,
USC00186350,3/23/58,53,34,51
USC00182325,3/23/58,51,29,49
USC00189035,3/23/58,51,33,42
USW00093725,3/23/58,52,37,
USC00186350,3/24/58,52,26,45
USC00182325,3/24/58,50,26,40
USC00189035,3/24/58,47,31,38
USW00093725,3/24/58,48,32,
USC00186350,3/25/58,44,36,41
USC00182325,3/25/58,43,35,43
USC00189035,3/25/58,42,36,42
USW00093725,3/25/58,44,38,
USC00186350,3/26/58,44,40,40
USC00182325,3/26/58,43,39,40
USC00189035,3/26/58,42,38,39
USW00093725,3/26/58,44,40,
USC00186350,3/27/58,44,35,42
USC00182325,3/27/58,43,36,42
USC00189035,3/27/58,42,35,41
USW00093725,3/27/58,44,37,
USC00186350,3/28/58,57,30,53
USC00182325,3/28/58,61,31,50
USC00189035,3/28/58,54,35,40
USW00093725,3/28/58,57,35,
USC00186350,3/29/58,60,33,52
USC00182325,3/29/58,58,34,54
USC00189035,3/29/58,57,34,43
USW00093725,3/29/58,57,40,
USC00186350,3/30/58,54,38,50
USC00182325,3/30/58,54,39,48
USC00189035,3/30/58,49,38,41
USW00093725,3/30/58,50,41,
USC00186350,3/31/58,50,38,43
USC00182325,3/31/58,59,39,43
USC00189035,3/31/58,44,38,43
USW00093725,3/31/58,45,41,
USC00186350,4/1/58,57,38,53
USC00182325,4/1/58,58,38,52
USC00189035,4/1/58,56,38,42
USW00093725,4/1/58,56,40,
USC00186350,4/2/58,61,38,58
USC00182325,4/2/58,60,33,57
USC00189035,4/2/58,59,37,45
USW00093725,4/2/58,59,39,
USC00186350,4/3/58,60,35,58
USC00182325,4/3/58,56,36,56
USC00189035,4/3/58,58,37,44
USW00093725,4/3/58,59,38,
USC00186350,4/4/58,63,36,59
USC00182325,4/4/58,61,32,55
USC00189035,4/4/58,59,37,43
USW00093725,4/4/58,62,39,
USC00186350,4/5/58,59,37,54
USC00182325,4/5/58,57,38,53
USC00189035,4/5/58,56,38,48
USW00093725,4/5/58,57,44,
USC00186350,4/6/58,61,46,57
USC00182325,4/6/58,60,46,58
USC00189035,4/6/58,58,45,54
USW00093725,4/6/58,60,48,
USC00186350,4/7/58,62,45,54
USC00182325,4/7/58,62,47,50
USC00189035,4/7/58,62,39,40
USW00093725,4/7/58,61,41,
USC00186350,4/8/58,58,35,56
USC00182325,4/8/58,58,33,54
USC00189035,4/8/58,59,33,49
USW00093725,4/8/58,58,38,
USC00186350,4/9/58,58,34,53
USC00182325,4/9/58,56,33,51
USC00189035,4/9/58,53,33,42
USW00093725,4/9/58,55,35,
USC00186350,4/10/58,55,37,49
USC00182325,4/10/58,54,36,48
USC00189035,4/10/58,53,39,41
USW00093725,4/10/58,54,41,
USC00186350,4/11/58,49,39,43
USC00182325,4/11/58,50,39,41
USC00189035,4/11/58,44,39,40
USW00093725,4/11/58,45,40,
USC00186350,4/12/58,50,39,46
USC00182325,4/12/58,50,38,46
USC00189035,4/12/58,49,38,44
USW00093725,4/12/58,50,40,
USC00186350,4/13/58,65,42,61
USC00182325,4/13/58,64,37,60
USC00189035,4/13/58,64,40,50
USW00093725,4/13/58,64,42,
USC00186350,4/14/58,72,43,70
USC00182325,4/14/58,72,35,67
USC00189035,4/14/58,71,44,55
USW00093725,4/14/58,71,42,
USC00186350,4/15/58,70,40,72
USC00182325,4/15/58,76,39,69
USC00189035,4/15/58,74,47,56
USW00093725,4/15/58,77,45,
USC00186350,4/16/58,74,48,65
USC00182325,4/16/58,70,46,64
USC00189035,4/16/58,67,49,52
USW00093725,4/16/58,69,54,
USC00186350,4/17/58,74,44,71
USC00182325,4/17/58,74,41,68
USC00189035,4/17/58,73,47,54
USW00093725,4/17/58,76,48,
USC00186350,4/18/58,82,42,81
USC00182325,4/18/58,82,41,79
USC00189035,4/18/58,80,46,67
USW00093725,4/18/58,83,48,
USC00186350,4/19/58,85,55,81
USC00182325,4/19/58,85,51,80
USC00189035,4/19/58,84,60,64
USW00093725,4/19/58,87,60,
USC00186350,4/20/58,85,53,68
USC00182325,4/20/58,83,53,72
USC00189035,4/20/58,83,54,67
USW00093725,4/20/58,85,58,
USC00186350,4/21/58,82,62,77
USC00182325,4/21/58,80,63,77
USC00189035,4/21/58,79,60,62
USW00093725,4/21/58,80,64,
USC00186350,4/22/58,78,56,68
USC00182325,4/22/58,78,55,66
USC00189035,4/22/58,71,55,58
USW00093725,4/22/58,73,57,
USC00186350,4/23/58,72,55,69
USC00182325,4/23/58,70,46,63
USC00189035,4/23/58,71,57,60
USW00093725,4/23/58,70,57,
USC00186350,4/24/58,71,53,70
USC00182325,4/24/58,73,50,73
USC00189035,4/24/58,70,54,66
USW00093725,4/24/58,73,56,
USC00186350,4/25/58,73,55,65
USC00182325,4/25/58,73,53,63
USC00189035,4/25/58,73,51,54
USW00093725,4/25/58,74,55,
USC00186350,4/26/58,68,42,63
USC00182325,4/26/58,66,41,63
USC00189035,4/26/58,66,43,55
USW00093725,4/26/58,68,49,
USC00186350,4/27/58,63,45,45
USC00182325,4/27/58,64,47,47
USC00189035,4/27/58,66,45,50
USW00093725,4/27/58,57,48,
USC00186350,4/28/58,69,45,68
USC00182325,4/28/58,70,46,68
USC00189035,4/28/58,67,49,63
USW00093725,4/28/58,68,51,
USC00186350,4/29/58,79,60,74
USC00182325,4/29/58,78,60,74
USC00189035,4/29/58,76,58,60
USW00093725,4/29/58,77,61,
USC00186350,4/30/58,75,47,62
USC00182325,4/30/58,74,46,57
USC00189035,4/30/58,72,46,52
USW00093725,4/30/58,64,48,
USC00186350,5/1/58,64,49,58
USC00182325,5/1/58,60,38,
USC00189035,5/1/58,59,49,56
USW00093725,5/1/58,59,52,
USC00186350,5/2/58,75,55,70
USC00182325,5/2/58,74,54,71
USC00189035,5/2/58,72,54,63
USW00093725,5/2/58,74,56,
USC00186350,5/3/58,72,57,63
USC00182325,5/3/58,73,58,70
USC00189035,5/3/58,71,57,71
USW00093725,5/3/58,72,59,
USC00186350,5/4/58,88,63,82
USC00182325,5/4/58,87,58,72
USC00189035,5/4/58,86,62,65
USW00093725,5/4/58,88,64,
USC00186350,5/5/58,82,50,50
USC00182325,5/5/58,73,49,49
USC00189035,5/5/58,65,47,49
USW00093725,5/5/58,64,49,
USC00186350,5/6/58,51,45,49
USC00182325,5/6/58,51,46,48
USC00189035,5/6/58,50,45,47
USW00093725,5/6/58,51,46,
USC00186350,5/7/58,50,44,50
USC00182325,5/7/58,50,44,47
USC00189035,5/7/58,48,43,48
USW00093725,5/7/58,49,45,
USC00186350,5/8/58,70,46,68
USC00182325,5/8/58,70,46,68
USC00189035,5/8/58,68,46,54
USW00093725,5/8/58,69,48,
USC00186350,5/9/58,74,50,66
USC00182325,5/9/58,73,43,67
USC00189035,5/9/58,73,50,58
USW00093725,5/9/58,72,51,
USC00186350,5/10/58,72,46,62
USC00182325,5/10/58,71,43,69
USC00189035,5/10/58,69,46,58
USW00093725,5/10/58,70,51,
USC00186350,5/11/58,80,52,76
USC00182325,5/11/58,78,52,72
USC00189035,5/11/58,77,53,69
USW00093725,5/11/58,80,56,
USC00186350,5/12/58,78,61,77
USC00182325,5/12/58,78,57,75
USC00189035,5/12/58,77,61,64
USW00093725,5/12/58,79,63,
USC00186350,5/13/58,79,50,73
USC00182325,5/13/58,77,48,72
USC00189035,5/13/58,73,51,56
USW00093725,5/13/58,74,55,
USC00186350,5/14/58,77,43,75
USC00182325,5/14/58,78,41,76
USC00189035,5/14/58,76,48,64
USW00093725,5/14/58,78,48,
USC00186350,5/15/58,78,55,69
USC00182325,5/15/58,78,52,71
USC00189035,5/15/58,72,56,57
USW00093725,5/15/58,75,58,
USC00186350,5/16/58,80,53,78
USC00182325,5/16/58,79,53,77
USC00189035,5/16/58,78,53,61
USW00093725,5/16/58,80,55,
USC00186350,5/17/58,80,50,76
USC00182325,5/17/58,79,50,75
USC00189035,5/17/58,78,51,65
USW00093725,5/17/58,79,57,
USC00186350,5/18/58,85,62,82
USC00182325,5/18/58,85,60,81
USC00189035,5/18/58,84,60,73
USW00093725,5/18/58,86,64,
USC00186350,5/19/58,82,66,75
USC00182325,5/19/58,82,66,71
USC00189035,5/19/58,80,64,65
USW00093725,5/19/58,82,67,
USC00186350,5/20/58,76,58,74
USC00182325,5/20/58,75,61,70
USC00189035,5/20/58,73,59,64
USW00093725,5/20/58,74,63,
USC00186350,5/21/58,78,58,76
USC00182325,5/21/58,78,55,76
USC00189035,5/21/58,76,56,61
USW00093725,5/21/58,77,58,
USC00186350,5/22/58,81,46,80
USC00182325,5/22/58,82,46,81
USC00189035,5/22/58,80,50,74
USW00093725,5/22/58,82,51,
USC00186350,5/23/58,80,62,72
USC00182325,5/23/58,83,61,71
USC00189035,5/23/58,74,56,57
USW00093725,5/23/58,75,57,
USC00186350,5/24/58,76,49,70
USC00182325,5/24/58,74,49,71
USC00189035,5/24/58,73,53,64
USW00093725,5/24/58,74,55,
USC00186350,5/25/58,80,63,66
USC00182325,5/25/58,77,63,66
USC00189035,5/25/58,77,62,68
USW00093725,5/25/58,77,65,
USC00186350,5/26/58,79,59,73
USC00182325,5/26/58,73,60,71
USC00189035,5/26/58,73,55,57
USW00093725,5/26/58,74,55,
USC00186350,5/27/58,80,44,78
USC00182325,5/27/58,78,45,76
USC00189035,5/27/58,78,50,60
USW00093725,5/27/58,80,50,
USC00186350,5/28/58,79,55,75
USC00182325,5/28/58,79,53,61
USC00189035,5/28/58,78,58,59
USW00093725,5/28/58,78,59,
USC00186350,5/29/58,75,50,72
USC00182325,5/29/58,76,49,73
USC00189035,5/29/58,74,48,59
USW00093725,5/29/58,75,53,
USC00186350,5/30/58,81,56,81
USC00182325,5/30/58,82,47,81
USC00189035,5/30/58,81,52,68
USW00093725,5/30/58,82,53,
USC00186350,5/31/58,88,65,87
USC00182325,5/31/58,87,56,82
USC00189035,5/31/58,87,61,73
USW00093725,5/31/58,88,63,
USC00186350,6/1/58,88,60,83
USC00182325,6/1/58,86,66,83
USC00189035,6/1/58,86,65,67
USW00093725,6/1/58,86,68,
USC00186350,6/2/58,83,64,78
USC00182325,6/2/58,84,64,74
USC00189035,6/2/58,79,58,58
USW00093725,6/2/58,78,60,
USC00186350,6/3/58,78,58,66
USC00182325,6/3/58,76,57,65
USC00189035,6/3/58,68,58,58
USW00093725,6/3/58,69,60,
USC00186350,6/4/58,77,52,75
USC00182325,6/4/58,76,52,73
USC00189035,6/4/58,76,53,61
USW00093725,6/4/58,76,58,
USC00186350,6/5/58,80,51,78
USC00182325,6/5/58,79,53,78
USC00189035,6/5/58,78,54,69
USW00093725,6/5/58,80,58,
USC00186350,6/6/58,78,66,75
USC00182325,6/6/58,80,65,73
USC00189035,6/6/58,76,60,62
USW00093725,6/6/58,75,62,
USC00186350,6/7/58,77,48,72
USC00182325,6/7/58,75,47,74
USC00189035,6/7/58,75,51,62
USW00093725,6/7/58,75,56,
USC00186350,6/8/58,82,56,80
USC00182325,6/8/58,82,58,80
USC00189035,6/8/58,81,57,75
USW00093725,6/8/58,82,60,
USC00186350,6/9/58,91,71,88
USC00182325,6/9/58,89,68,85
USC00189035,6/9/58,90,70,72
USW00093725,6/9/58,90,72,
USC00186350,6/10/58,92,68,89
USC00182325,6/10/58,92,68,77
USC00189035,6/10/58,89,69,75
USW00093725,6/10/58,92,71,
USC00186350,6/11/58,93,73,74
USC00182325,6/11/58,,,
USC00189035,6/11/58,92,70,70
USW00093725,6/11/58,93,72,
USC00186350,6/12/58,87,66,86
USC00182325,6/12/58,85,65,84
USC00189035,6/12/58,86,65,74
USW00093725,6/12/58,87,69,
USC00186350,6/13/58,89,70,84
USC00182325,6/13/58,88,69,78
USC00189035,6/13/58,88,70,73
USW00093725,6/13/58,87,73,
USC00186350,6/14/58,87,72,80
USC00182325,6/14/58,87,71,77
USC00189035,6/14/58,80,63,65
USW00093725,6/14/58,80,66,
USC00186350,6/15/58,81,57,63
USC00182325,6/15/58,79,56,61
USC00189035,6/15/58,68,57,59
USW00093725,6/15/58,69,60,
USC00186350,6/16/58,78,55,75
USC00182325,6/16/58,76,49,74
USC00189035,6/16/58,77,51,64
USW00093725,6/16/58,76,56,
USC00186350,6/17/58,80,59,76
USC00182325,6/17/58,78,52,75
USC00189035,6/17/58,79,55,61
USW00093725,6/17/58,79,59,
USC00186350,6/18/58,80,50,73
USC00182325,6/18/58,79,50,70
USC00189035,6/18/58,79,54,62
USW00093725,6/18/58,78,56,
USC00186350,6/19/58,78,53,76
USC00182325,6/19/58,78,51,75
USC00189035,6/19/58,78,52,64
USW00093725,6/19/58,78,54,
USC00186350,6/20/58,78,59,61
USC00182325,6/20/58,77,59,60
USC00189035,6/20/58,64,58,60
USW00093725,6/20/58,68,62,
USC00186350,6/21/58,74,57,62
USC00182325,6/21/58,73,59,68
USC00189035,6/21/58,71,57,58
USW00093725,6/21/58,72,58,
USC00186350,6/22/58,76,53,73
USC00182325,6/22/58,73,53,70
USC00189035,6/22/58,73,52,60
USW00093725,6/22/58,74,56,
USC00186350,6/23/58,74,55,66
USC00182325,6/23/58,73,53,66
USC00189035,6/23/58,69,57,60
USW00093725,6/23/58,70,59,
USC00186350,6/24/58,76,53,72
USC00182325,6/24/58,75,54,73
USC00189035,6/24/58,75,55,64
USW00093725,6/24/58,75,58,
USC00186350,6/25/58,88,59,84
USC00182325,6/25/58,87,58,84
USC00189035,6/25/58,86,60,74
USW00093725,6/25/58,87,64,
USC00186350,6/26/58,90,72,72
USC00182325,6/26/58,90,72,72
USC00189035,6/26/58,91,63,64
USW00093725,6/26/58,91,64,
USC00186350,6/27/58,88,59,76
USC00182325,6/27/58,79,56,77
USC00189035,6/27/58,79,57,65
USW00093725,6/27/58,80,60,
USC00186350,6/28/58,79,63,79
USC00182325,6/28/58,82,55,80
USC00189035,6/28/58,82,59,68
USW00093725,6/28/58,84,62,
USC00186350,6/29/58,87,58,84
USC00182325,6/29/58,85,56,83
USC00189035,6/29/58,86,61,70
USW00093725,6/29/58,87,62,
USC00186350,6/30/58,88,65,86
USC00182325,6/30/58,88,59,87
USC00189035,6/30/58,88,65,74
USW00093725,6/30/58,89,67,
USC00186350,7/1/58,92,69,88
USC00182325,7/1/58,91,64,89
USC00189035,7/1/58,92,68,79
USW00093725,7/1/58,93,62,
USC00186350,7/2/58,93,71,91
USC00182325,7/2/58,92,66,89
USC00189035,7/2/58,93,71,79
USW00093725,7/2/58,93,72,
USC00186350,7/3/58,94,72,91
USC00182325,7/3/58,93,67,91
USC00189035,7/3/58,93,70,78
USW00093725,7/3/58,94,72,
USC00186350,7/4/58,94,68,90
USC00182325,7/4/58,93,67,89
USC00189035,7/4/58,93,70,74
USW00093725,7/4/58,94,72,
USC00186350,7/5/58,93,72,90
USC00182325,7/5/58,93,70,88
USC00189035,7/5/58,93,72,80
USW00093725,7/5/58,93,76,
USC00186350,7/6/58,93,74,86
USC00182325,7/6/58,92,69,70
USC00189035,7/6/58,93,70,70
USW00093725,7/6/58,92,73,
USC00186350,7/7/58,90,68,86
USC00182325,7/7/58,90,68,74
USC00189035,7/7/58,90,69,75
USW00093725,7/7/58,89,71,
USC00186350,7/8/58,91,73,86
USC00182325,7/8/58,90,72,75
USC00189035,7/8/58,90,70,71
USW00093725,7/8/58,83,72,
USC00186350,7/9/58,86,65,67
USC00182325,7/9/58,76,67,72
USC00189035,7/9/58,74,63,65
USW00093725,7/9/58,74,68,
USC00186350,7/10/58,87,61,83
USC00182325,7/10/58,87,61,82
USC00189035,7/10/58,86,62,76
USW00093725,7/10/58,87,65,
USC00186350,7/11/58,91,73,76
USC00182325,7/11/58,91,69,69
USC00189035,7/11/58,90,68,70
USW00093725,7/11/58,90,71,
USC00186350,7/12/58,88,69,72
USC00182325,7/12/58,88,68,73
USC00189035,7/12/58,87,69,69
USW00093725,7/12/58,88,71,
USC00186350,7/13/58,88,66,84
USC00182325,7/13/58,87,66,82
USC00189035,7/13/58,84,67,74
USW00093725,7/13/58,87,69,
USC00186350,7/14/58,82,68,79
USC00182325,7/14/58,85,68,81
USC00189035,7/14/58,81,68,76
USW00093725,7/14/58,83,71,
USC00186350,7/15/58,92,73,89
USC00182325,7/15/58,92,70,89
USC00189035,7/15/58,91,71,81
USW00093725,7/15/58,91,74,
USC00186350,7/16/58,90,74,88
USC00182325,7/16/58,90,71,84
USC00189035,7/16/58,89,73,75
USW00093725,7/16/58,88,76,
USC00186350,7/17/58,88,71,79
USC00182325,7/17/58,87,69,76
USC00189035,7/17/58,80,62,67
USW00093725,7/17/58,81,68,
USC00186350,7/18/58,79,60,67
USC00182325,7/18/58,77,59,67
USC00189035,7/18/58,77,63,68
USW00093725,7/18/58,75,65,
USC00186350,7/19/58,86,64,84
USC00182325,7/19/58,86,66,83
USC00189035,7/19/58,87,63,73
USW00093725,7/19/58,87,68,
USC00186350,7/20/58,84,62,78
USC00182325,7/20/58,85,58,69
USC00189035,7/20/58,76,63,70
USW00093725,7/20/58,75,66,
USC00186350,7/21/58,78,60,75
USC00182325,7/21/58,76,62,71
USC00189035,7/21/58,76,62,71
USW00093725,7/21/58,77,66,
USC00186350,7/22/58,85,68,84
USC00182325,7/22/58,84,69,82
USC00189035,7/22/58,84,69,72
USW00093725,7/22/58,86,71,
USC00186350,7/23/58,84,71,74
USC00182325,7/23/58,86,68,77
USC00189035,7/23/58,85,70,74
USW00093725,7/23/58,84,71,
USC00186350,7/24/58,82,73,82
USC00182325,7/24/58,84,70,82
USC00189035,7/24/58,86,70,73
USW00093725,7/24/58,85,73,
USC00186350,7/25/58,88,68,85
USC00182325,7/25/58,87,67,84
USC00189035,7/25/58,87,68,77
USW00093725,7/25/58,87,71,
USC00186350,7/26/58,91,70,87
USC00182325,7/26/58,90,68,87
USC00189035,7/26/58,89,69,79
USW00093725,7/26/58,89,72,
USC00186350,7/27/58,89,70,83
USC00182325,7/27/58,88,68,82
USC00189035,7/27/58,87,71,76
USW00093725,7/27/58,89,73,
USC00186350,7/28/58,91,71,86
USC00182325,7/28/58,90,70,84
USC00189035,7/28/58,91,71,80
USW00093725,7/28/58,91,73,
USC00186350,7/29/58,90,70,85
USC00182325,7/29/58,87,68,83
USC00189035,7/29/58,88,70,72
USW00093725,7/29/58,88,73,
USC00186350,7/30/58,92,65,89
USC00182325,7/30/58,90,63,88
USC00189035,7/30/58,91,67,79
USW00093725,7/30/58,92,69,
USC00186350,7/31/58,96,71,91
USC00182325,7/31/58,94,67,91
USC00189035,7/31/58,95,76,
USW00093725,7/31/58,97,74,
USC00186350,8/1/58,93,68,69
USC00182325,8/1/58,93,68,70
USC00189035,8/1/58,75,68,70
USW00093725,8/1/58,77,71,
USC00186350,8/2/58,86,63,79
USC00182325,8/2/58,85,64,81
USC00189035,8/2/58,83,65,71
USW00093725,8/2/58,85,67,
USC00186350,8/3/58,79,64,70
USC00182325,8/3/58,83,64,69
USC00189035,8/3/58,76,61,63
USW00093725,8/3/58,78,64,
USC00186350,8/4/58,84,59,80
USC00182325,8/4/58,83,60,80
