"STATION","LATITUDE","LONGITUDE","ELEVATION","DATE","TMAX","TMIN","TOBS"
"USC00189035","38.93333","-77.01667","70.1","1971-07-29","86","71","74"
"USC00189035","38.93333","-77.01667","70.1","1971-07-30","85","70","74"
"USC00189035","38.93333","-77.01667","70.1","1971-07-31","85","73","75"
"USC00189035","38.93333","-77.01667","70.1","1971-08-01","87","70","72"
"USC00189035","38.93333","-77.01667","70.1","1971-08-02","89","72","76"
"USC00189035","38.93333","-77.01667","70.1","1971-08-03","88","72","73"
"USC00189035","38.93333","-77.01667","70.1","1971-08-04","84","66","68"
"USC00189035","38.93333","-77.01667","70.1","1971-08-05","80","62","68"
"USC00189035","38.93333","-77.01667","70.1","1971-08-06","84","61","71"
"USC00189035","38.93333","-77.01667","70.1","1971-08-07","84","66","73"
"USC00189035","38.93333","-77.01667","70.1","1971-08-08","90","66","76"
"USC00189035","38.93333","-77.01667","70.1","1971-08-09","90","68","77"
"USC00189035","38.93333","-77.01667","70.1","1971-08-10","91","72","80"
"USC00189035","38.93333","-77.01667","70.1","1971-08-11","88","70","72"
"USC00189035","38.93333","-77.01667","70.1","1971-08-12","79","65","67"
"USC00189035","38.93333","-77.01667","70.1","1971-08-13","84","58","70"
"USC00189035","38.93333","-77.01667","70.1","1971-08-14","87","63","74"
"USC00189035","38.93333","-77.01667","70.1","1971-08-15","89","63","70"
"USC00189035","38.93333","-77.01667","70.1","1971-08-16","83","69","72"
"USC00189035","38.93333","-77.01667","70.1","1971-08-17","86","66","75"
"USC00189035","38.93333","-77.01667","70.1","1971-08-18","82","72","74"
"USC00189035","38.93333","-77.01667","70.1","1971-08-19","84","70","73"
"USC00189035","38.93333","-77.01667","70.1","1971-08-20","90","68","78"
"USC00189035","38.93333","-77.01667","70.1","1971-08-21","91","71","75"
"USC00189035","38.93333","-77.01667","70.1","1971-08-22","82","68","75"
"USC00189035","38.93333","-77.01667","70.1","1971-08-23","84","66","68"
"USC00189035","38.93333","-77.01667","70.1","1971-08-24","79","59","67"
"USC00189035","38.93333","-77.01667","70.1","1971-08-25","83","59","71"
"USC00189035","38.93333","-77.01667","70.1","1971-08-26","83","68","70"
"USC00189035","38.93333","-77.01667","70.1","1971-08-27","73","68","70"
"USC00189035","38.93333","-77.01667","70.1","1971-08-28","81","66","70"
"USC00189035","38.93333","-77.01667","70.1","1971-08-29","83","62","71"
"USC00189035","38.93333","-77.01667","70.1","1971-08-30","86","64","75"
"USC00189035","38.93333","-77.01667","70.1","1971-08-31","85","66","70"
"USC00189035","38.93333","-77.01667","70.1","1971-09-01","71","65","68"
"USC00189035","38.93333","-77.01667","70.1","1971-09-02","75","65","70"
"USC00189035","38.93333","-77.01667","70.1","1971-09-03","83","72","73"
"USC00189035","38.93333","-77.01667","70.1","1971-09-04","86","66","75"
"USC00189035","38.93333","-77.01667","70.1","1971-09-05","89","69","78"
"USC00189035","38.93333","-77.01667","70.1","1971-09-06","89","69","74"
"USC00189035","38.93333","-77.01667","70.1","1971-09-07","87","70","76"
"USC00189035","38.93333","-77.01667","70.1","1971-09-08","86","74","75"
"USC00189035","38.93333","-77.01667","70.1","1971-09-09","90","71","76"
"USC00189035","38.93333","-77.01667","70.1","1971-09-10","88","68","77"
"USC00189035","38.93333","-77.01667","70.1","1971-09-11","85","69","70"
"USC00189035","38.93333","-77.01667","70.1","1971-09-12","75","69","70"
"USC00189035","38.93333","-77.01667","70.1","1971-09-13","82","65","67"
"USC00189035","38.93333","-77.01667","70.1","1971-09-14","81","64","68"
"USC00189035","38.93333","-77.01667","70.1","1971-09-15","85","69","74"
"USC00189035","38.93333","-77.01667","70.1","1971-09-16","86","68","71"
"USC00189035","38.93333","-77.01667","70.1","1971-09-17","78","65","68"
"USC00189035","38.93333","-77.01667","70.1","1971-09-18","80","65","70"
"USC00189035","38.93333","-77.01667","70.1","1971-09-19","79","66","71"
"USC00189035","38.93333","-77.01667","70.1","1971-09-20","83","68","76"
"USC00189035","38.93333","-77.01667","70.1","1971-09-21","77","58","65"
"USC00189035","38.93333","-77.01667","70.1","1971-09-22","68","58","63"
"USC00189035","38.93333","-77.01667","70.1","1971-09-23","70","62","67"
"USC00189035","38.93333","-77.01667","70.1","1971-09-24","71","55","71"
"USC00189035","38.93333","-77.01667","70.1","1971-09-25","70","50","58"
"USC00189035","38.93333","-77.01667","70.1","1971-09-26","62","54","59"
"USC00189035","38.93333","-77.01667","70.1","1971-09-27","74","58","66"
"USC00189035","38.93333","-77.01667","70.1","1971-09-28","78","64","67"
"USC00189035","38.93333","-77.01667","70.1","1971-09-29","79","63","67"
"USC00189035","38.93333","-77.01667","70.1","1971-09-30","78","64","70"
"USC00189035","38.93333","-77.01667","70.1","1971-10-01","70","64","69"
"USC00189035","38.93333","-77.01667","70.1","1971-10-02","78","68","70"
"USC00189035","38.93333","-77.01667","70.1","1971-10-03","83","65","67"
"USC00189035","38.93333","-77.01667","70.1","1971-10-04","72","62","66"
"USC00189035","38.93333","-77.01667","70.1","1971-10-05","74","64","71"
"USC00189035","38.93333","-77.01667","70.1","1971-10-06","78","59","62"
"USC00189035","38.93333","-77.01667","70.1","1971-10-07","68","50","52"
"USC00189035","38.93333","-77.01667","70.1","1971-10-08","66","44","57"
"USC00189035","38.93333","-77.01667","70.1","1971-10-09","67","53","61"
"USC00189035","38.93333","-77.01667","70.1","1971-10-10","61","52","53"
"USC00189035","38.93333","-77.01667","70.1","1971-10-11","67","43","59"
"USC00189035","38.93333","-77.01667","70.1","1971-10-12","72","52","57"
"USC00189035","38.93333","-77.01667","70.1","1971-10-13","72","52","65"
"USC00189035","38.93333","-77.01667","70.1","1971-10-14","79","53","65"
"USC00189035","38.93333","-77.01667","70.1","1971-10-15","80","56","64"
"USC00189035","38.93333","-77.01667","70.1","1971-10-16","72","55","65"
"USC00189035","38.93333","-77.01667","70.1","1971-10-17","70","57","59"
"USC00189035","38.93333","-77.01667","70.1","1971-10-18","61","53","55"
"USC00189035","38.93333","-77.01667","70.1","1971-10-19","73","52","59"
"USC00189035","38.93333","-77.01667","70.1","1971-10-20","65","55","58"
"USC00189035","38.93333","-77.01667","70.1","1971-10-21","72","54","59"
"USC00189035","38.93333","-77.01667","70.1","1971-10-22","67","55","62"
"USC00189035","38.93333","-77.01667","70.1","1971-10-23","63","59","60"
"USC00189035","38.93333","-77.01667","70.1","1971-10-24","68","62","66"
"USC00189035","38.93333","-77.01667","70.1","1971-10-25","68","62","64"
"USC00189035","38.93333","-77.01667","70.1","1971-10-26","70","59","64"
"USC00189035","38.93333","-77.01667","70.1","1971-10-27","68","56","61"
"USC00189035","38.93333","-77.01667","70.1","1971-10-28","75","61","62"
"USC00189035","38.93333","-77.01667","70.1","1971-10-29","76","55","64"
"USC00189035","38.93333","-77.01667","70.1","1971-10-30","74","60","66"
"USC00189035","38.93333","-77.01667","70.1","1971-10-31","74","65","67"
"USC00189035","38.93333","-77.01667","70.1","1971-11-01","79","68","70"
"USC00189035","38.93333","-77.01667","70.1","1971-11-02","84","68","68"
"USC00189035","38.93333","-77.01667","70.1","1971-11-03","70","46","48"
"USC00189035","38.93333","-77.01667","70.1","1971-11-04","54","39","41"
"USC00189035","38.93333","-77.01667","70.1","1971-11-05","57","40","47"
"USC00189035","38.93333","-77.01667","70.1","1971-11-06","64","43","59"
"USC00189035","38.93333","-77.01667","70.1","1971-11-07","62","31","34"
"USC00189035","38.93333","-77.01667","70.1","1971-11-08","45","30","32"
"USC00189035","38.93333","-77.01667","70.1","1971-11-09","46","30","39"
"USC00189035","38.93333","-77.01667","70.1","1971-11-10","54","38","42"
"USC00189035","38.93333","-77.01667","70.1","1971-11-11","53","39","41"
"USC00189035","38.93333","-77.01667","70.1","1971-11-12","64","37","55"
"USC00189035","38.93333","-77.01667","70.1","1971-11-13","70","46","48"
"USC00189035","38.93333","-77.01667","70.1","1971-11-14","57","39","48"
"USC00189035","38.93333","-77.01667","70.1","1971-11-15","63","45","53"
"USC00189035","38.93333","-77.01667","70.1","1971-11-16","64","48","50"
"USC00189035","38.93333","-77.01667","70.1","1971-11-17","58","42","46"
"USC00189035","38.93333","-77.01667","70.1","1971-11-18","65","40","54"
"USC00189035","38.93333","-77.01667","70.1","1971-11-19","66","48","57"
"USC00189035","38.93333","-77.01667","70.1","1971-11-20","57","36","47"
"USC00189035","38.93333","-77.01667","70.1","1971-11-21","51","36","39"
"USC00189035","38.93333","-77.01667","70.1","1971-11-22","44","29","31"
"USC00189035","38.93333","-77.01667","70.1","1971-11-23","41","24","35"
"USC00189035","38.93333","-77.01667","70.1","1971-11-24","42","30","40"
"USC00189035","38.93333","-77.01667","70.1","1971-11-25","45","32","36"
"USC00189035","38.93333","-77.01667","70.1","1971-11-26","47","30","43"
"USC00189035","38.93333","-77.01667","70.1","1971-11-27","45","34","36"
"USC00189035","38.93333","-77.01667","70.1","1971-11-28","53","33","40"
"USC00189035","38.93333","-77.01667","70.1","1971-11-29","44","37","41"
"USC00189035","38.93333","-77.01667","70.1","1971-11-30","50","35","37"
"USC00189035","38.93333","-77.01667","70.1","1971-12-01","43","28","29"
"USC00189035","38.93333","-77.01667","70.1","1971-12-02","37","22","27"
"USC00189035","38.93333","-77.01667","70.1","1971-12-03","33","22","28"
"USC00189035","38.93333","-77.01667","70.1","1971-12-04","47","24","33"
"USC00189035","38.93333","-77.01667","70.1","1971-12-05","43","26","35"
"USC00189035","38.93333","-77.01667","70.1","1971-12-06","51","34","46"
"USC00189035","38.93333","-77.01667","70.1","1971-12-07","53","45","47"
"USC00189035","38.93333","-77.01667","70.1","1971-12-08","50","44","45"
"USC00189035","38.93333","-77.01667","70.1","1971-12-09","50","44","50"
"USC00189035","38.93333","-77.01667","70.1","1971-12-10","61","45","58"
"USC00189035","38.93333","-77.01667","70.1","1971-12-11","68","45","45"
"USC00189035","38.93333","-77.01667","70.1","1971-12-12","59","43","56"
"USC00189035","38.93333","-77.01667","70.1","1971-12-13","58","42","42"
"USC00189035","38.93333","-77.01667","70.1","1971-12-14","53","38","47"
"USC00189035","38.93333","-77.01667","70.1","1971-12-15","71","45","70"
"USC00189035","38.93333","-77.01667","70.1","1971-12-16","75","53","55"
"USC00189035","38.93333","-77.01667","70.1","1971-12-17","56","38","40"
"USC00189035","38.93333","-77.01667","70.1","1971-12-18","42","22","27"
"USC00189035","38.93333","-77.01667","70.1","1971-12-19","45","23","45"
"USC00189035","38.93333","-77.01667","70.1","1971-12-20","54","38","48"
"USC00189035","38.93333","-77.01667","70.1","1971-12-21","60","40","42"
"USC00189035","38.93333","-77.01667","70.1","1971-12-22","42","28","31"
"USC00189035","38.93333","-77.01667","70.1","1971-12-23","42","24","42"
"USC00189035","38.93333","-77.01667","70.1","1971-12-24","58","38","51"
"USC00189035","38.93333","-77.01667","70.1","1971-12-25","51","37","45"
"USC00189035","38.93333","-77.01667","70.1","1971-12-26","63","43","59"
"USC00189035","38.93333","-77.01667","70.1","1971-12-27","70","48","51"
"USC00189035","38.93333","-77.01667","70.1","1971-12-28","64","38","40"
"USC00189035","38.93333","-77.01667","70.1","1971-12-29","49","29","46"
"USC00189035","38.93333","-77.01667","70.1","1971-12-30","69","42","62"
"USC00189035","38.93333","-77.01667","70.1","1971-12-31","62","34","36"
"USC00189035","38.93333","-77.01667","70.1","1972-01-01","43","29","38"
"USC00189035","38.93333","-77.01667","70.1","1972-01-02","44","35","38"
"USC00189035","38.93333","-77.01667","70.1","1972-01-03","51","31","40"
"USC00189035","38.93333","-77.01667","70.1","1972-01-04","42","36","43"
"USC00189035","38.93333","-77.01667","70.1","1972-01-05","43","30","30"
"USC00189035","38.93333","-77.01667","70.1","1972-01-06","35","21","31"
"USC00189035","38.93333","-77.01667","70.1","1972-01-07","47","23","35"
"USC00189035","38.93333","-77.01667","70.1","1972-01-08","45","28","35"
"USC00189035","38.93333","-77.01667","70.1","1972-01-09","47","32","48"
"USC00189035","38.93333","-77.01667","70.1","1972-01-10","51","45","49"
"USC00189035","38.93333","-77.01667","70.1","1972-01-11","57","46","51"
"USC00189035","38.93333","-77.01667","70.1","1972-01-12","55","42","49"
"USC00189035","38.93333","-77.01667","70.1","1972-01-13","65","45","45"
"USC00189035","38.93333","-77.01667","70.1","1972-01-14","45","30","31"
"USC00189035","38.93333","-77.01667","70.1","1972-01-15","33","7","7"
"USC00189035","38.93333","-77.01667","70.1","1972-01-16","18","0","11"
"USC00189035","38.93333","-77.01667","70.1","1972-01-17","38","9","30"
"USC00189035","38.93333","-77.01667","70.1","1972-01-18","54","26","43"
"USC00189035","38.93333","-77.01667","70.1","1972-01-19","65","39","42"
"USC00189035","38.93333","-77.01667","70.1","1972-01-20","47","35","47"
"USC00189035","38.93333","-77.01667","70.1","1972-01-21","48","38","39"
"USC00189035","38.93333","-77.01667","70.1","1972-01-22","43","37","41"
"USC00189035","38.93333","-77.01667","70.1","1972-01-23","49","39","48"
"USC00189035","38.93333","-77.01667","70.1","1972-01-24","57","41","50"
"USC00189035","38.93333","-77.01667","70.1","1972-01-25","58","30","30"
"USC00189035","38.93333","-77.01667","70.1","1972-01-26","45","25","30"
"USC00189035","38.93333","-77.01667","70.1","1972-01-27","38","24","28"
"USC00189035","38.93333","-77.01667","70.1","1972-01-28","39","25","31"
"USC00189035","38.93333","-77.01667","70.1","1972-01-29","34","26","34"
"USC00189035","38.93333","-77.01667","70.1","1972-01-30","41","31","33"
"USC00189035","38.93333","-77.01667","70.1","1972-01-31","37","21","29"
"USC00189035","38.93333","-77.01667","70.1","1972-02-01","44","22","36"
"USC00189035","38.93333","-77.01667","70.1","1972-02-02","36","28","34"
"USC00189035","38.93333","-77.01667","70.1","1972-02-03","48","30","39"
"USC00189035","38.93333","-77.01667","70.1","1972-02-04","39","17","20"
"USC00189035","38.93333","-77.01667","70.1","1972-02-05","34","14","28"
"USC00189035","38.93333","-77.01667","70.1","1972-02-06","44","23","39"
"USC00189035","38.93333","-77.01667","70.1","1972-02-07","39","17","19"
"USC00189035","38.93333","-77.01667","70.1","1972-02-08","31","11","23"
"USC00189035","38.93333","-77.01667","70.1","1972-02-09","36","17","24"
"USC00189035","38.93333","-77.01667","70.1","1972-02-10","37","17","28"
"USC00189035","38.93333","-77.01667","70.1","1972-02-11","43","24","30"
"USC00189035","38.93333","-77.01667","70.1","1972-02-12","48","26","37"
"USC00189035","38.93333","-77.01667","70.1","1972-02-13","51","34","40"
"USC00189035","38.93333","-77.01667","70.1","1972-02-14","51","35","39"
"USC00189035","38.93333","-77.01667","70.1","1972-02-15","66","35","44"
"USC00189035","38.93333","-77.01667","70.1","1972-02-16","50","32","38"
"USC00189035","38.93333","-77.01667","70.1","1972-02-17","38","29","32"
"USC00189035","38.93333","-77.01667","70.1","1972-02-18","41","29","41"
"USC00189035","38.93333","-77.01667","70.1","1972-02-19","41","23","25"
"USC00189035","38.93333","-77.01667","70.1","1972-02-20","31","18","20"
"USC00189035","38.93333","-77.01667","70.1","1972-02-21","45","16","45"
"USC00189035","38.93333","-77.01667","70.1","1972-02-22","45","24","27"
"USC00189035","38.93333","-77.01667","70.1","1972-02-23","34","18","33"
"USC00189035","38.93333","-77.01667","70.1","1972-02-24","45","32","38"
"USC00189035","38.93333","-77.01667","70.1","1972-02-25","54","34","44"
"USC00189035","38.93333","-77.01667","70.1","1972-02-26","45","32","33"
"USC00189035","38.93333","-77.01667","70.1","1972-02-27","44","25","35"
"USC00189035","38.93333","-77.01667","70.1","1972-02-28","59","33","51"
"USC00189035","38.93333","-77.01667","70.1","1972-02-29","77","45","58"
"USC00189035","38.93333","-77.01667","70.1","1972-03-01","77","43","67"
"USC00189035","38.93333","-77.01667","70.1","1972-03-02","78","62","67"
"USC00189035","38.93333","-77.01667","70.1","1972-03-03","67","28","30"
"USC00189035","38.93333","-77.01667","70.1","1972-03-04","40","22","37"
"USC00189035","38.93333","-77.01667","70.1","1972-03-05","48","25","28"
"USC00189035","38.93333","-77.01667","70.1","1972-03-06","43","24","40"
"USC00189035","38.93333","-77.01667","70.1","1972-03-07","64","38","58"
"USC00189035","38.93333","-77.01667","70.1","1972-03-08","59","29","31"
"USC00189035","38.93333","-77.01667","70.1","1972-03-09","40","20","34"
"USC00189035","38.93333","-77.01667","70.1","1972-03-10","42","28","31"
"USC00189035","38.93333","-77.01667","70.1","1972-03-11","45","23","40"
"USC00189035","38.93333","-77.01667","70.1","1972-03-12","67","35","49"
"USC00189035","38.93333","-77.01667","70.1","1972-03-13","55","39","40"
"USC00189035","38.93333","-77.01667","70.1","1972-03-14","42","36","38"
"USC00189035","38.93333","-77.01667","70.1","1972-03-15","47","33","41"
"USC00189035","38.93333","-77.01667","70.1","1972-03-16","60","38","50"
"USC00189035","38.93333","-77.01667","70.1","1972-03-17","54","44","46"
"USC00189035","38.93333","-77.01667","70.1","1972-03-18","58","40","48"
"USC00189035","38.93333","-77.01667","70.1","1972-03-19","52","38","41"
"USC00189035","38.93333","-77.01667","70.1","1972-03-20","50","30","45"
"USC00189035","38.93333","-77.01667","70.1","1972-03-21","64","38","58"
"USC00189035","38.93333","-77.01667","70.1","1972-03-22","62","42","43"
"USC00189035","38.93333","-77.01667","70.1","1972-03-23","45","31","34"
"USC00189035","38.93333","-77.01667","70.1","1972-03-24","44","28","31"
"USC00189035","38.93333","-77.01667","70.1","1972-03-25","43","26","36"
"USC00189035","38.93333","-77.01667","70.1","1972-03-26","50","30","39"
"USC00189035","38.93333","-77.01667","70.1","1972-03-27","54","36","44"
"USC00189035","38.93333","-77.01667","70.1","1972-03-28","50","30","42"
"USC00189035","38.93333","-77.01667","70.1","1972-03-29","55","31","49"
"USC00189035","38.93333","-77.01667","70.1","1972-03-30","54","42","45"
"USC00189035","38.93333","-77.01667","70.1","1972-03-31","53","40","46"
"USC00189035","38.93333","-77.01667","70.1","1972-04-01","59","39","55"
"USC00189035","38.93333","-77.01667","70.1","1972-04-02","55","36","46"
"USC00189035","38.93333","-77.01667","70.1","1972-04-03","55","31","52"
"USC00189035","38.93333","-77.01667","70.1","1972-04-04","58","40","49"
"USC00189035","38.93333","-77.01667","70.1","1972-04-05","63","33","62"
"USC00189035","38.93333","-77.01667","70.1","1972-04-06","74","44","70"
"USC00189035","38.93333","-77.01667","70.1","1972-04-07","71","29","32"
"USC00189035","38.93333","-77.01667","70.1","1972-04-08","38","26","38"
"USC00189035","38.93333","-77.01667","70.1","1972-04-09","50","26","46"
"USC00189035","38.93333","-77.01667","70.1","1972-04-10","61","32","59"
"USC00189035","38.93333","-77.01667","70.1","1972-04-11","75","42","68"
"USC00189035","38.93333","-77.01667","70.1","1972-04-12","69","45","60"
"USC00189035","38.93333","-77.01667","70.1","1972-04-13","70","44","69"
"USC00189035","38.93333","-77.01667","70.1","1972-04-14","72","52","67"
"USC00189035","38.93333","-77.01667","70.1","1972-04-15","68","48","58"
"USC00189035","38.93333","-77.01667","70.1","1972-04-16","67","49","62"
"USC00189035","38.93333","-77.01667","70.1","1972-04-17","72","48","69"
"USC00189035","38.93333","-77.01667","70.1","1972-04-18","76","49","73"
"USC00189035","38.93333","-77.01667","70.1","1972-04-19","87","56","82"
"USC00189035","38.93333","-77.01667","70.1","1972-04-20","82","64","72"
"USC00189035","38.93333","-77.01667","70.1","1972-04-21","72","40","59"
"USC00189035","38.93333","-77.01667","70.1","1972-04-22","59","39","48"
"USC00189035","38.93333","-77.01667","70.1","1972-04-23","74","43","72"
"USC00189035","38.93333","-77.01667","70.1","1972-04-24","71","51","55"
"USC00189035","38.93333","-77.01667","70.1","1972-04-25","59","43","54"
"USC00189035","38.93333","-77.01667","70.1","1972-04-26","59","34","55"
"USC00189035","38.93333","-77.01667","70.1","1972-04-27","62","40","58"
"USC00189035","38.93333","-77.01667","70.1","1972-04-28","68","41","65"
"USC00189035","38.93333","-77.01667","70.1","1972-04-29","77","45","72"
"USC00189035","38.93333","-77.01667","70.1","1972-04-30","73","51","67"
"USC00189035","38.93333","-77.01667","70.1","1972-05-01","81","55","79"
"USC00189035","38.93333","-77.01667","70.1","1972-05-02","81","62","79"
"USC00189035","38.93333","-77.01667","70.1","1972-05-03","79","62","65"
"USC00189035","38.93333","-77.01667","70.1","1972-05-04","70","54","60"
"USC00189035","38.93333","-77.01667","70.1","1972-05-05","67","48","65"
"USC00189035","38.93333","-77.01667","70.1","1972-05-06","77","50","75"
"USC00189035","38.93333","-77.01667","70.1","1972-05-07","83","59","80"
"USC00189035","38.93333","-77.01667","70.1","1972-05-08","80","60","71"
"USC00189035","38.93333","-77.01667","70.1","1972-05-09","71","49","50"
"USC00189035","38.93333","-77.01667","70.1","1972-05-10","64","46","62"
"USC00189035","38.93333","-77.01667","70.1","1972-05-11","70","44","68"
"USC00189035","38.93333","-77.01667","70.1","1972-05-12","76","52","70"
"USC00189035","38.93333","-77.01667","70.1","1972-05-13","77","54","74"
"USC00189035","38.93333","-77.01667","70.1","1972-05-14","74","58","62"
"USC00189035","38.93333","-77.01667","70.1","1972-05-15","72","58","70"
"USC00189035","38.93333","-77.01667","70.1","1972-05-16","78","52","73"
"USC00189035","38.93333","-77.01667","70.1","1972-05-17","78","52","75"
"USC00189035","38.93333","-77.01667","70.1","1972-05-18","77","58","72"
"USC00189035","38.93333","-77.01667","70.1","1972-05-19","74","54","65"
"USC00189035","38.93333","-77.01667","70.1","1972-05-20","65","55","63"
"USC00189035","38.93333","-77.01667","70.1","1972-05-21","67","57","66"
"USC00189035","38.93333","-77.01667","70.1","1972-05-22","79","59","68"
"USC00189035","38.93333","-77.01667","70.1","1972-05-23","79","53","75"
"USC00189035","38.93333","-77.01667","70.1","1972-05-24","85","51","80"
"USC00189035","38.93333","-77.01667","70.1","1972-05-25","80","56","65"
"USC00189035","38.93333","-77.01667","70.1","1972-05-26","66","42","65"
"USC00189035","38.93333","-77.01667","70.1","1972-05-27","71","45","68"
"USC00189035","38.93333","-77.01667","70.1","1972-05-28","78","48","74"
"USC00189035","38.93333","-77.01667","70.1","1972-05-29","77","53","76"
"USC00189035","38.93333","-77.01667","70.1","1972-05-30","82","65","79"
"USC00189035","38.93333","-77.01667","70.1","1972-05-31","80","66","73"
"USC00189035","38.93333","-77.01667","70.1","1972-06-01","73","51","64"
"USC00189035","38.93333","-77.01667","70.1","1972-06-02","80","53","78"
"USC00189035","38.93333","-77.01667","70.1","1972-06-03","85","59","82"
"USC00189035","38.93333","-77.01667","70.1","1972-06-04","87","65","84"
"USC00189035","38.93333","-77.01667","70.1","1972-06-05","84","60","78"
"USC00189035","38.93333","-77.01667","70.1","1972-06-06","78","62","63"
"USC00189035","38.93333","-77.01667","70.1","1972-06-07","78","55","75"
"USC00189035","38.93333","-77.01667","70.1","1972-06-08","83","54","80"
"USC00189035","38.93333","-77.01667","70.1","1972-06-09","87","61","82"
"USC00189035","38.93333","-77.01667","70.1","1972-06-10","82","62","63"
"USC00189035","38.93333","-77.01667","70.1","1972-06-11","69","43","66"
"USC00189035","38.93333","-77.01667","70.1","1972-06-12","80","53","78"
"USC00189035","38.93333","-77.01667","70.1","1972-06-13","80","66","74"
"USC00189035","38.93333","-77.01667","70.1","1972-06-14","83","65","81"
"USC00189035","38.93333","-77.01667","70.1","1972-06-15","87","71","86"
"USC00189035","38.93333","-77.01667","70.1","1972-06-16","85","69","81"
"USC00189035","38.93333","-77.01667","70.1","1972-06-17","83","66","74"
"USC00189035","38.93333","-77.01667","70.1","1972-06-18","77","67","72"
"USC00189035","38.93333","-77.01667","70.1","1972-06-19","86","68","84"
"USC00189035","38.93333","-77.01667","70.1","1972-06-20","84","68","74"
"USC00189035","38.93333","-77.01667","70.1","1972-06-21","76","69","72"
"USC00189035","38.93333","-77.01667","70.1","1972-06-22","74","55","59"
"USC00189035","38.93333","-77.01667","70.1","1972-06-23","62","50","61"
"USC00189035","38.93333","-77.01667","70.1","1972-06-24","75","52","68"
"USC00189035","38.93333","-77.01667","70.1","1972-06-25","75","55","73"
"USC00189035","38.93333","-77.01667","70.1","1972-06-26","79","61","74"
"USC00189035","38.93333","-77.01667","70.1","1972-06-27","85","57","78"
"USC00189035","38.93333","-77.01667","70.1","1972-06-28","78","64","76"
"USC00189035","38.93333","-77.01667","70.1","1972-06-29","76","66","74"
"USC00189035","38.93333","-77.01667","70.1","1972-06-30","79","63","69"
"USC00189035","38.93333","-77.01667","70.1","1972-07-01","87","63","84"
"USC00189035","38.93333","-77.01667","70.1","1972-07-02","90","68","87"
"USC00189035","38.93333","-77.01667","70.1","1972-07-03","90","68","78"
"USC00189035","38.93333","-77.01667","70.1","1972-07-04","80","64","75"
"USC00189035","38.93333","-77.01667","70.1","1972-07-05","76","56","63"
"USC00189035","38.93333","-77.01667","70.1","1972-07-06","72","58","71"
"USC00189035","38.93333","-77.01667","70.1","1972-07-07","78","58","75"
"USC00189035","38.93333","-77.01667","70.1","1972-07-08","78","60","75"
"USC00189035","38.93333","-77.01667","70.1","1972-07-09","83","61","81"
"USC00189035","38.93333","-77.01667","70.1","1972-07-10","86","66","82"
"USC00189035","38.93333","-77.01667","70.1","1972-07-11","87","67","84"
"USC00189035","38.93333","-77.01667","70.1","1972-07-12","85","69","75"
"USC00189035","38.93333","-77.01667","70.1","1972-07-13","87","70","84"
"USC00189035","38.93333","-77.01667","70.1","1972-07-14","91","71","88"
"USC00189035","38.93333","-77.01667","70.1","1972-07-15","90","73","88"
"USC00189035","38.93333","-77.01667","70.1","1972-07-16","90","74","79"
"USC00189035","38.93333","-77.01667","70.1","1972-07-17","89","69","86"
"USC00189035","38.93333","-77.01667","70.1","1972-07-18","89","73","85"
"USC00189035","38.93333","-77.01667","70.1","1972-07-19","93","75","88"
"USC00189035","38.93333","-77.01667","70.1","1972-07-20","94","76","90"
"USC00189035","38.93333","-77.01667","70.1","1972-07-21","95","76","90"
"USC00189035","38.93333","-77.01667","70.1","1972-07-22","95","76","90"
"USC00189035","38.93333","-77.01667","70.1","1972-07-23","95","78","91"
"USC00189035","38.93333","-77.01667","70.1","1972-07-24","92","75","89"
"USC00189035","38.93333","-77.01667","70.1","1972-07-25","91","80","89"
"USC00189035","38.93333","-77.01667","70.1","1972-07-26","88","70","84"
"USC00189035","38.93333","-77.01667","70.1","1972-07-27","84","72","78"
"USC00189035","38.93333","-77.01667","70.1","1972-07-28","80","68","77"
"USC00189035","38.93333","-77.01667","70.1","1972-07-29","76","66","69"
"USC00189035","38.93333","-77.01667","70.1","1972-07-30","68","62","66"
"USC00189035","38.93333","-77.01667","70.1","1972-07-31","79","63","79"
"USC00189035","38.93333","-77.01667","70.1","1972-08-01","89","65","81"
"USC00189035","38.93333","-77.01667","70.1","1972-08-02","88","69","82"
"USC00189035","38.93333","-77.01667","70.1","1972-08-03","89","70","82"
"USC00189035","38.93333","-77.01667","70.1","1972-08-04","84","72","72"
"USC00189035","38.93333","-77.01667","70.1","1972-08-05","78","60","76"
"USC00189035","38.93333","-77.01667","70.1","1972-08-06","83","65","80"
"USC00189035","38.93333","-77.01667","70.1","1972-08-07","86","69","85"
"USC00189035","38.93333","-77.01667","70.1","1972-08-08","85","75","74"
"USC00189035","38.93333","-77.01667","70.1","1972-08-09","88","67","83"
"USC00189035","38.93333","-77.01667","70.1","1972-08-10","83","58","74"
"USC00189035","38.93333","-77.01667","70.1","1972-08-11","83","57","78"
"USC00189035","38.93333","-77.01667","70.1","1972-08-12","86","64","84"
"USC00189035","38.93333","-77.01667","70.1","1972-08-13","85","66","82"
"USC00189035","38.93333","-77.01667","70.1","1972-08-14","89","65","84"
"USC00189035","38.93333","-77.01667","70.1","1972-08-15","84","68","75"
"USC00189035","38.93333","-77.01667","70.1","1972-08-16","78","58","74"
"USC00189035","38.93333","-77.01667","70.1","1972-08-17","74","60","68"
"USC00189035","38.93333","-77.01667","70.1","1972-08-18","85","65","83"
